no,month,area,year,price,loc
3405,2,전용면적 102㎡초과,2016,6458,서울
3406,2,전체,2016,3192,인천
3407,2,전용면적 60㎡이하,2016,3328,인천
3408,2,전용면적 60㎡초과 85㎡이하,2016,3112,인천
3409,2,전용면적 85㎡초과 102㎡이하,2016,3545,인천
3410,2,전용면적 102㎡초과,2016,3408,인천
3411,2,전체,2016,3219,경기
3412,2,전용면적 60㎡이하,2016,3294,경기
3413,2,전용면적 60㎡초과 85㎡이하,2016,3268,경기
3414,2,전용면적 85㎡초과 102㎡이하,2016,3381,경기
3415,2,전용면적 102㎡초과,2016,3669,경기
3416,2,전체,2016,3154,부산
3417,2,전용면적 60㎡이하,2016,2999,부산
3418,2,전용면적 60㎡초과 85㎡이하,2016,3060,부산
3419,2,전용면적 85㎡초과 102㎡이하,2016,2957,부산
3420,2,전용면적 102㎡초과,2016,3812,부산
3421,2,전체,2016,3064,대구
3422,2,전용면적 60㎡이하,2016,3341,대구
3423,2,전용면적 60㎡초과 85㎡이하,2016,3079,대구
3424,2,전용면적 85㎡초과 102㎡이하,2016,2532,대구
3425,2,전용면적 102㎡초과,2016,2743,대구
3426,2,전체,2016,2569,광주
3427,2,전용면적 60㎡이하,2016,2395,광주
3428,2,전용면적 60㎡초과 85㎡이하,2016,2582,광주
3429,2,전용면적 85㎡초과 102㎡이하,2016,,광주
3430,2,전용면적 102㎡초과,2016,,광주
3431,2,전체,2016,2454,대전
3432,2,전용면적 60㎡이하,2016,2585,대전
3433,2,전용면적 60㎡초과 85㎡이하,2016,2428,대전
3434,2,전용면적 85㎡초과 102㎡이하,2016,2461,대전
3435,2,전용면적 102㎡초과,2016,,대전
3436,2,전체,2016,3046,울산
3437,2,전용면적 60㎡이하,2016,2584,울산
3438,2,전용면적 60㎡초과 85㎡이하,2016,3053,울산
3439,2,전용면적 85㎡초과 102㎡이하,2016,2663,울산
3440,2,전용면적 102㎡초과,2016,2874,울산
3441,2,전체,2016,2665,세종
3442,2,전용면적 60㎡이하,2016,2601,세종
3443,2,전용면적 60㎡초과 85㎡이하,2016,2676,세종
3444,2,전용면적 85㎡초과 102㎡이하,2016,2661,세종
3445,2,전용면적 102㎡초과,2016,2752,세종
3446,2,전체,2016,2173,강원
3447,2,전용면적 60㎡이하,2016,2290,강원
3448,2,전용면적 60㎡초과 85㎡이하,2016,2200,강원
3449,2,전용면적 85㎡초과 102㎡이하,2016,,강원
3450,2,전용면적 102㎡초과,2016,2350,강원
3451,2,전체,2016,2008,충북
3452,2,전용면적 60㎡이하,2016,1952,충북
3453,2,전용면적 60㎡초과 85㎡이하,2016,2021,충북
3454,2,전용면적 85㎡초과 102㎡이하,2016,2276,충북
3455,2,전용면적 102㎡초과,2016,2261,충북
3456,2,전체,2016,2272,충남
3457,2,전용면적 60㎡이하,2016,2496,충남
3458,2,전용면적 60㎡초과 85㎡이하,2016,2282,충남
3459,2,전용면적 85㎡초과 102㎡이하,2016,2541,충남
3460,2,전용면적 102㎡초과,2016,2444,충남
3461,2,전체,2016,1980,전북
3462,2,전용면적 60㎡이하,2016,1908,전북
3463,2,전용면적 60㎡초과 85㎡이하,2016,1987,전북
3464,2,전용면적 85㎡초과 102㎡이하,2016,2377,전북
3465,2,전용면적 102㎡초과,2016,2283,전북
3466,2,전체,2016,1923,전남
3467,2,전용면적 60㎡이하,2016,1999,전남
3468,2,전용면적 60㎡초과 85㎡이하,2016,1921,전남
3469,2,전용면적 85㎡초과 102㎡이하,2016,2262,전남
3470,2,전용면적 102㎡초과,2016,2176,전남
3471,2,전체,2016,2179,경북
3472,2,전용면적 60㎡이하,2016,2172,경북
3473,2,전용면적 60㎡초과 85㎡이하,2016,2191,경북
3474,2,전용면적 85㎡초과 102㎡이하,2016,2532,경북
3475,2,전용면적 102㎡초과,2016,2346,경북
3476,2,전체,2016,2358,경남
3477,2,전용면적 60㎡이하,2016,2361,경남
3478,2,전용면적 60㎡초과 85㎡이하,2016,2375,경남
3479,2,전용면적 85㎡초과 102㎡이하,2016,2925,경남
3480,2,전용면적 102㎡초과,2016,2673,경남
3481,2,전체,2016,2268,제주
3482,2,전용면적 60㎡이하,2016,,제주
3483,2,전용면적 60㎡초과 85㎡이하,2016,2260,제주
3484,2,전용면적 85㎡초과 102㎡이하,2016,2583,제주
3485,2,전용면적 102㎡초과,2016,2574,제주
3486,3,전체,2016,6173,서울
3487,3,전용면적 60㎡이하,2016,6550,서울
3488,3,전용면적 60㎡초과 85㎡이하,2016,6127,서울
3489,3,전용면적 85㎡초과 102㎡이하,2016,7179,서울
3490,3,전용면적 102㎡초과,2016,6371,서울
3491,3,전체,2016,3190,인천
3492,3,전용면적 60㎡이하,2016,3323,인천
3493,3,전용면적 60㎡초과 85㎡이하,2016,3111,인천
3494,3,전용면적 85㎡초과 102㎡이하,2016,3545,인천
3495,3,전용면적 102㎡초과,2016,3408,인천
3496,3,전체,2016,3215,경기
3497,3,전용면적 60㎡이하,2016,3441,경기
3498,3,전용면적 60㎡초과 85㎡이하,2016,3259,경기
3499,3,전용면적 85㎡초과 102㎡이하,2016,3363,경기
3500,3,전용면적 102㎡초과,2016,3680,경기
3501,3,전체,2016,3178,부산
3502,3,전용면적 60㎡이하,2016,2951,부산
3503,3,전용면적 60㎡초과 85㎡이하,2016,3102,부산
3504,3,전용면적 85㎡초과 102㎡이하,2016,2957,부산
3505,3,전용면적 102㎡초과,2016,3727,부산
3506,3,전체,2016,3119,대구
3507,3,전용면적 60㎡이하,2016,3341,대구
3508,3,전용면적 60㎡초과 85㎡이하,2016,3154,대구
3509,3,전용면적 85㎡초과 102㎡이하,2016,2539,대구
3510,3,전용면적 102㎡초과,2016,2743,대구
3511,3,전체,2016,2590,광주
3512,3,전용면적 60㎡이하,2016,2470,광주
3513,3,전용면적 60㎡초과 85㎡이하,2016,2601,광주
3514,3,전용면적 85㎡초과 102㎡이하,2016,,광주
3515,3,전용면적 102㎡초과,2016,,광주
3516,3,전체,2016,2454,대전
3517,3,전용면적 60㎡이하,2016,2585,대전
3518,3,전용면적 60㎡초과 85㎡이하,2016,2428,대전
3519,3,전용면적 85㎡초과 102㎡이하,2016,2461,대전
3520,3,전용면적 102㎡초과,2016,,대전
3521,3,전체,2016,3066,울산
3522,3,전용면적 60㎡이하,2016,2584,울산
3523,3,전용면적 60㎡초과 85㎡이하,2016,3075,울산
3524,3,전용면적 85㎡초과 102㎡이하,2016,2663,울산
3525,3,전용면적 102㎡초과,2016,3057,울산
3526,3,전체,2016,2670,세종
3527,3,전용면적 60㎡이하,2016,2601,세종
3528,3,전용면적 60㎡초과 85㎡이하,2016,2681,세종
3529,3,전용면적 85㎡초과 102㎡이하,2016,2670,세종
3530,3,전용면적 102㎡초과,2016,2752,세종
3531,3,전체,2016,2194,강원
3532,3,전용면적 60㎡이하,2016,2249,강원
3533,3,전용면적 60㎡초과 85㎡이하,2016,2221,강원
3534,3,전용면적 85㎡초과 102㎡이하,2016,,강원
3535,3,전용면적 102㎡초과,2016,2350,강원
3536,3,전체,2016,1980,충북
3537,3,전용면적 60㎡이하,2016,1925,충북
3538,3,전용면적 60㎡초과 85㎡이하,2016,2021,충북
3539,3,전용면적 85㎡초과 102㎡이하,2016,2276,충북
3540,3,전용면적 102㎡초과,2016,2261,충북
3541,3,전체,2016,2115,충남
3542,3,전용면적 60㎡이하,2016,2226,충남
3543,3,전용면적 60㎡초과 85㎡이하,2016,2114,충남
3544,3,전용면적 85㎡초과 102㎡이하,2016,2541,충남
3545,3,전용면적 102㎡초과,2016,2444,충남
3546,3,전체,2016,1951,전북
3547,3,전용면적 60㎡이하,2016,1910,전북
3548,3,전용면적 60㎡초과 85㎡이하,2016,1959,전북
3549,3,전용면적 85㎡초과 102㎡이하,2016,2269,전북
3550,3,전용면적 102㎡초과,2016,2293,전북
3551,3,전체,2016,1921,전남
3552,3,전용면적 60㎡이하,2016,2002,전남
3553,3,전용면적 60㎡초과 85㎡이하,2016,1919,전남
3554,3,전용면적 85㎡초과 102㎡이하,2016,2262,전남
3555,3,전용면적 102㎡초과,2016,2176,전남
3556,3,전체,2016,2179,경북
3557,3,전용면적 60㎡이하,2016,2173,경북
3558,3,전용면적 60㎡초과 85㎡이하,2016,2191,경북
3559,3,전용면적 85㎡초과 102㎡이하,2016,2675,경북
3560,3,전용면적 102㎡초과,2016,2314,경북
3561,3,전체,2016,2383,경남
3562,3,전용면적 60㎡이하,2016,2366,경남
3563,3,전용면적 60㎡초과 85㎡이하,2016,2392,경남
3564,3,전용면적 85㎡초과 102㎡이하,2016,3053,경남
3565,3,전용면적 102㎡초과,2016,2645,경남
3566,3,전체,2016,2314,제주
3567,3,전용면적 60㎡이하,2016,,제주
3568,3,전용면적 60㎡초과 85㎡이하,2016,2314,제주
3569,3,전용면적 85㎡초과 102㎡이하,2016,,제주
3570,3,전용면적 102㎡초과,2016,,제주
3571,4,전체,2016,6241,서울
3572,4,전용면적 60㎡이하,2016,6618,서울
3573,4,전용면적 60㎡초과 85㎡이하,2016,6196,서울
3574,4,전용면적 85㎡초과 102㎡이하,2016,8096,서울
3575,4,전용면적 102㎡초과,2016,6353,서울
3576,4,전체,2016,3238,인천
3577,4,전용면적 60㎡이하,2016,3323,인천
3578,4,전용면적 60㎡초과 85㎡이하,2016,3147,인천
3579,4,전용면적 85㎡초과 102㎡이하,2016,3545,인천
3580,4,전용면적 102㎡초과,2016,4839,인천
3581,4,전체,2016,3199,경기
3582,4,전용면적 60㎡이하,2016,3400,경기
3583,4,전용면적 60㎡초과 85㎡이하,2016,3243,경기
3584,4,전용면적 85㎡초과 102㎡이하,2016,3395,경기
3585,4,전용면적 102㎡초과,2016,3611,경기
3586,4,전체,2016,3169,부산
3587,4,전용면적 60㎡이하,2016,2973,부산
3588,4,전용면적 60㎡초과 85㎡이하,2016,3087,부산
3589,4,전용면적 85㎡초과 102㎡이하,2016,2930,부산
3590,4,전용면적 102㎡초과,2016,3727,부산
3591,4,전체,2016,3132,대구
3592,4,전용면적 60㎡이하,2016,3341,대구
3593,4,전용면적 60㎡초과 85㎡이하,2016,3168,대구
3594,4,전용면적 85㎡초과 102㎡이하,2016,2539,대구
3595,4,전용면적 102㎡초과,2016,2743,대구
3596,4,전체,2016,2700,광주
3597,4,전용면적 60㎡이하,2016,2600,광주
3598,4,전용면적 60㎡초과 85㎡이하,2016,2696,광주
3599,4,전용면적 85㎡초과 102㎡이하,2016,2754,광주
3600,4,전용면적 102㎡초과,2016,3518,광주
3601,4,전체,2016,2449,대전
3602,4,전용면적 60㎡이하,2016,2529,대전
3603,4,전용면적 60㎡초과 85㎡이하,2016,2425,대전
3604,4,전용면적 85㎡초과 102㎡이하,2016,,대전
3605,4,전용면적 102㎡초과,2016,,대전
3606,4,전체,2016,3072,울산
3607,4,전용면적 60㎡이하,2016,2586,울산
3608,4,전용면적 60㎡초과 85㎡이하,2016,3076,울산
3609,4,전용면적 85㎡초과 102㎡이하,2016,2663,울산
3610,4,전용면적 102㎡초과,2016,2967,울산
3611,4,전체,2016,2680,세종
3612,4,전용면적 60㎡이하,2016,2656,세종
3613,4,전용면적 60㎡초과 85㎡이하,2016,2699,세종
3614,4,전용면적 85㎡초과 102㎡이하,2016,2654,세종
3615,4,전용면적 102㎡초과,2016,2714,세종
3616,4,전체,2016,2140,강원
3617,4,전용면적 60㎡이하,2016,2143,강원
3618,4,전용면적 60㎡초과 85㎡이하,2016,2183,강원
3619,4,전용면적 85㎡초과 102㎡이하,2016,,강원
3620,4,전용면적 102㎡초과,2016,2350,강원
3621,4,전체,2016,1968,충북
3622,4,전용면적 60㎡이하,2016,1915,충북
3623,4,전용면적 60㎡초과 85㎡이하,2016,2010,충북
3624,4,전용면적 85㎡초과 102㎡이하,2016,2276,충북
3625,4,전용면적 102㎡초과,2016,2261,충북
3626,4,전체,2016,2169,충남
3627,4,전용면적 60㎡이하,2016,2295,충남
3628,4,전용면적 60㎡초과 85㎡이하,2016,2160,충남
3629,4,전용면적 85㎡초과 102㎡이하,2016,2541,충남
3630,4,전용면적 102㎡초과,2016,2638,충남
3631,4,전체,2016,1909,전북
3632,4,전용면적 60㎡이하,2016,1900,전북
3633,4,전용면적 60㎡초과 85㎡이하,2016,1916,전북
3634,4,전용면적 85㎡초과 102㎡이하,2016,2269,전북
3635,4,전용면적 102㎡초과,2016,2380,전북
3636,4,전체,2016,1925,전남
3637,4,전용면적 60㎡이하,2016,1989,전남
3638,4,전용면적 60㎡초과 85㎡이하,2016,1923,전남
3639,4,전용면적 85㎡초과 102㎡이하,2016,2262,전남
3640,4,전용면적 102㎡초과,2016,2176,전남
3641,4,전체,2016,2177,경북
3642,4,전용면적 60㎡이하,2016,2171,경북
3643,4,전용면적 60㎡초과 85㎡이하,2016,2189,경북
3644,4,전용면적 85㎡초과 102㎡이하,2016,2675,경북
3645,4,전용면적 102㎡초과,2016,2314,경북
3646,4,전체,2016,2391,경남
3647,4,전용면적 60㎡이하,2016,2413,경남
3648,4,전용면적 60㎡초과 85㎡이하,2016,2389,경남
3649,4,전용면적 85㎡초과 102㎡이하,2016,3176,경남
3650,4,전용면적 102㎡초과,2016,2660,경남
3651,4,전체,2016,2719,제주
3652,4,전용면적 60㎡이하,2016,2853,제주
3653,4,전용면적 60㎡초과 85㎡이하,2016,2752,제주
3654,4,전용면적 85㎡초과 102㎡이하,2016,2725,제주
3655,4,전용면적 102㎡초과,2016,2602,제주
3656,5,전체,2016,6264,서울
3657,5,전용면적 60㎡이하,2016,6638,서울
3658,5,전용면적 60㎡초과 85㎡이하,2016,6205,서울
3659,5,전용면적 85㎡초과 102㎡이하,2016,7725,서울
3660,5,전용면적 102㎡초과,2016,6353,서울
3661,5,전체,2016,3179,인천
3662,5,전용면적 60㎡이하,2016,3323,인천
3663,5,전용면적 60㎡초과 85㎡이하,2016,3147,인천
3664,5,전용면적 85㎡초과 102㎡이하,2016,3367,인천
3665,5,전용면적 102㎡초과,2016,4192,인천
3666,5,전체,2016,3443,경기
3667,5,전용면적 60㎡이하,2016,3720,경기
3668,5,전용면적 60㎡초과 85㎡이하,2016,3443,경기
3669,5,전용면적 85㎡초과 102㎡이하,2016,3370,경기
3670,5,전용면적 102㎡초과,2016,3956,경기
3671,5,전체,2016,3148,부산
3672,5,전용면적 60㎡이하,2016,2977,부산
3673,5,전용면적 60㎡초과 85㎡이하,2016,3071,부산
3674,5,전용면적 85㎡초과 102㎡이하,2016,3096,부산
3675,5,전용면적 102㎡초과,2016,3536,부산
3676,5,전체,2016,3132,대구
3677,5,전용면적 60㎡이하,2016,3385,대구
3678,5,전용면적 60㎡초과 85㎡이하,2016,3166,대구
3679,5,전용면적 85㎡초과 102㎡이하,2016,2539,대구
3680,5,전용면적 102㎡초과,2016,2743,대구
3681,5,전체,2016,2722,광주
3682,5,전용면적 60㎡이하,2016,2567,광주
3683,5,전용면적 60㎡초과 85㎡이하,2016,2723,광주
3684,5,전용면적 85㎡초과 102㎡이하,2016,2754,광주
3685,5,전용면적 102㎡초과,2016,3518,광주
3686,5,전체,2016,2465,대전
3687,5,전용면적 60㎡이하,2016,2582,대전
3688,5,전용면적 60㎡초과 85㎡이하,2016,2427,대전
3689,5,전용면적 85㎡초과 102㎡이하,2016,,대전
3690,5,전용면적 102㎡초과,2016,,대전
3691,5,전체,2016,3077,울산
3692,5,전용면적 60㎡이하,2016,2600,울산
3693,5,전용면적 60㎡초과 85㎡이하,2016,3080,울산
3694,5,전용면적 85㎡초과 102㎡이하,2016,2663,울산
3695,5,전용면적 102㎡초과,2016,2967,울산
3696,5,전체,2016,2680,세종
3697,5,전용면적 60㎡이하,2016,2656,세종
3698,5,전용면적 60㎡초과 85㎡이하,2016,2699,세종
3699,5,전용면적 85㎡초과 102㎡이하,2016,2654,세종
3700,5,전용면적 102㎡초과,2016,2714,세종
3701,5,전체,2016,2117,강원
3702,5,전용면적 60㎡이하,2016,2113,강원
3703,5,전용면적 60㎡초과 85㎡이하,2016,2150,강원
3704,5,전용면적 85㎡초과 102㎡이하,2016,,강원
3705,5,전용면적 102㎡초과,2016,2289,강원
3706,5,전체,2016,1980,충북
3707,5,전용면적 60㎡이하,2016,1925,충북
3708,5,전용면적 60㎡초과 85㎡이하,2016,2024,충북
3709,5,전용면적 85㎡초과 102㎡이하,2016,2276,충북
3710,5,전용면적 102㎡초과,2016,2271,충북
3711,5,전체,2016,2166,충남
3712,5,전용면적 60㎡이하,2016,2301,충남
3713,5,전용면적 60㎡초과 85㎡이하,2016,2150,충남
3714,5,전용면적 85㎡초과 102㎡이하,2016,2554,충남
3715,5,전용면적 102㎡초과,2016,2638,충남
3716,5,전체,2016,1945,전북
3717,5,전용면적 60㎡이하,2016,1909,전북
3718,5,전용면적 60㎡초과 85㎡이하,2016,1955,전북
3719,5,전용면적 85㎡초과 102㎡이하,2016,2269,전북
3720,5,전용면적 102㎡초과,2016,2322,전북
3721,5,전체,2016,1927,전남
3722,5,전용면적 60㎡이하,2016,1989,전남
3723,5,전용면적 60㎡초과 85㎡이하,2016,1925,전남
3724,5,전용면적 85㎡초과 102㎡이하,2016,2262,전남
3725,5,전용면적 102㎡초과,2016,2176,전남
3726,5,전체,2016,2176,경북
3727,5,전용면적 60㎡이하,2016,2171,경북
3728,5,전용면적 60㎡초과 85㎡이하,2016,2189,경북
3729,5,전용면적 85㎡초과 102㎡이하,2016,2675,경북
3730,5,전용면적 102㎡초과,2016,2323,경북
3731,5,전체,2016,2381,경남
3732,5,전용면적 60㎡이하,2016,2423,경남
3733,5,전용면적 60㎡초과 85㎡이하,2016,2380,경남
3734,5,전용면적 85㎡초과 102㎡이하,2016,3278,경남
3735,5,전용면적 102㎡초과,2016,2741,경남
3736,5,전체,2016,2691,제주
3737,5,전용면적 60㎡이하,2016,2853,제주
3738,5,전용면적 60㎡초과 85㎡이하,2016,2712,제주
3739,5,전용면적 85㎡초과 102㎡이하,2016,2708,제주
3740,5,전용면적 102㎡초과,2016,2605,제주
3741,6,전체,2016,6208,서울
3742,6,전용면적 60㎡이하,2016,6562,서울
3743,6,전용면적 60㎡초과 85㎡이하,2016,6218,서울
3744,6,전용면적 85㎡초과 102㎡이하,2016,7732,서울
3745,6,전용면적 102㎡초과,2016,6365,서울
3746,6,전체,2016,3204,인천
3747,6,전용면적 60㎡이하,2016,2981,인천
3748,6,전용면적 60㎡초과 85㎡이하,2016,3353,인천
3749,6,전용면적 85㎡초과 102㎡이하,2016,3453,인천
3750,6,전용면적 102㎡초과,2016,3576,인천
3751,6,전체,2016,3542,경기
3752,6,전용면적 60㎡이하,2016,3781,경기
3753,6,전용면적 60㎡초과 85㎡이하,2016,3539,경기
3754,6,전용면적 85㎡초과 102㎡이하,2016,3334,경기
3755,6,전용면적 102㎡초과,2016,4073,경기
3756,6,전체,2016,3150,부산
3757,6,전용면적 60㎡이하,2016,2972,부산
3758,6,전용면적 60㎡초과 85㎡이하,2016,3069,부산
3759,6,전용면적 85㎡초과 102㎡이하,2016,3253,부산
3760,6,전용면적 102㎡초과,2016,3723,부산
3761,6,전체,2016,3134,대구
3762,6,전용면적 60㎡이하,2016,3385,대구
3763,6,전용면적 60㎡초과 85㎡이하,2016,3165,대구
3764,6,전용면적 85㎡초과 102㎡이하,2016,2839,대구
3765,6,전용면적 102㎡초과,2016,2743,대구
3766,6,전체,2016,2737,광주
3767,6,전용면적 60㎡이하,2016,2567,광주
3768,6,전용면적 60㎡초과 85㎡이하,2016,2743,광주
3769,6,전용면적 85㎡초과 102㎡이하,2016,2754,광주
3770,6,전용면적 102㎡초과,2016,3518,광주
3771,6,전체,2016,2562,대전
3772,6,전용면적 60㎡이하,2016,2648,대전
3773,6,전용면적 60㎡초과 85㎡이하,2016,2547,대전
3774,6,전용면적 85㎡초과 102㎡이하,2016,,대전
3775,6,전용면적 102㎡초과,2016,,대전
3776,6,전체,2016,3069,울산
3777,6,전용면적 60㎡이하,2016,2557,울산
3778,6,전용면적 60㎡초과 85㎡이하,2016,3074,울산
3779,6,전용면적 85㎡초과 102㎡이하,2016,2663,울산
3780,6,전용면적 102㎡초과,2016,2967,울산
3781,6,전체,2016,2683,세종
3782,6,전용면적 60㎡이하,2016,2715,세종
3783,6,전용면적 60㎡초과 85㎡이하,2016,2704,세종
3784,6,전용면적 85㎡초과 102㎡이하,2016,2660,세종
3785,6,전용면적 102㎡초과,2016,2610,세종
3786,6,전체,2016,2104,강원
3787,6,전용면적 60㎡이하,2016,2099,강원
3788,6,전용면적 60㎡초과 85㎡이하,2016,2136,강원
3789,6,전용면적 85㎡초과 102㎡이하,2016,,강원
3790,6,전용면적 102㎡초과,2016,2339,강원
3791,6,전체,2016,2047,충북
3792,6,전용면적 60㎡이하,2016,2007,충북
3793,6,전용면적 60㎡초과 85㎡이하,2016,2108,충북
3794,6,전용면적 85㎡초과 102㎡이하,2016,2276,충북
3795,6,전용면적 102㎡초과,2016,2243,충북
3796,6,전체,2016,2198,충남
3797,6,전용면적 60㎡이하,2016,2299,충남
3798,6,전용면적 60㎡초과 85㎡이하,2016,2188,충남
3799,6,전용면적 85㎡초과 102㎡이하,2016,2614,충남
3800,6,전용면적 102㎡초과,2016,2749,충남
3801,6,전체,2016,1931,전북
3802,6,전용면적 60㎡이하,2016,1909,전북
3803,6,전용면적 60㎡초과 85㎡이하,2016,1940,전북
3804,6,전용면적 85㎡초과 102㎡이하,2016,2269,전북
3805,6,전용면적 102㎡초과,2016,2322,전북
3806,6,전체,2016,1968,전남
3807,6,전용면적 60㎡이하,2016,1989,전남
3808,6,전용면적 60㎡초과 85㎡이하,2016,1964,전남
3809,6,전용면적 85㎡초과 102㎡이하,2016,2364,전남
3810,6,전용면적 102㎡초과,2016,2264,전남
3811,6,전체,2016,2238,경북
3812,6,전용면적 60㎡이하,2016,2133,경북
3813,6,전용면적 60㎡초과 85㎡이하,2016,2256,경북
3814,6,전용면적 85㎡초과 102㎡이하,2016,2675,경북
3815,6,전용면적 102㎡초과,2016,2526,경북
3816,6,전체,2016,2389,경남
3817,6,전용면적 60㎡이하,2016,2463,경남
3818,6,전용면적 60㎡초과 85㎡이하,2016,2382,경남
3819,6,전용면적 85㎡초과 102㎡이하,2016,3052,경남
3820,6,전용면적 102㎡초과,2016,2740,경남
3821,6,전체,2016,2827,제주
3822,6,전용면적 60㎡이하,2016,2853,제주
3823,6,전용면적 60㎡초과 85㎡이하,2016,2730,제주
3824,6,전용면적 85㎡초과 102㎡이하,2016,3107,제주
3825,6,전용면적 102㎡초과,2016,2605,제주
3826,7,전체,2016,6254,서울
3827,7,전용면적 60㎡이하,2016,6611,서울
3828,7,전용면적 60㎡초과 85㎡이하,2016,6399,서울
3829,7,전용면적 85㎡초과 102㎡이하,2016,7732,서울
3830,7,전용면적 102㎡초과,2016,6373,서울
3831,7,전체,2016,3222,인천
3832,7,전용면적 60㎡이하,2016,2970,인천
3833,7,전용면적 60㎡초과 85㎡이하,2016,3272,인천
3834,7,전용면적 85㎡초과 102㎡이하,2016,3454,인천
3835,7,전용면적 102㎡초과,2016,3599,인천
3836,7,전체,2016,3531,경기
3837,7,전용면적 60㎡이하,2016,3785,경기
3838,7,전용면적 60㎡초과 85㎡이하,2016,3531,경기
3839,7,전용면적 85㎡초과 102㎡이하,2016,3344,경기
3840,7,전용면적 102㎡초과,2016,4124,경기
3841,7,전체,2016,3158,부산
3842,7,전용면적 60㎡이하,2016,2999,부산
3843,7,전용면적 60㎡초과 85㎡이하,2016,3081,부산
3844,7,전용면적 85㎡초과 102㎡이하,2016,3297,부산
3845,7,전용면적 102㎡초과,2016,3874,부산
3846,7,전체,2016,3130,대구
3847,7,전용면적 60㎡이하,2016,3385,대구
3848,7,전용면적 60㎡초과 85㎡이하,2016,3153,대구
3849,7,전용면적 85㎡초과 102㎡이하,2016,2884,대구
3850,7,전용면적 102㎡초과,2016,2743,대구
3851,7,전체,2016,2742,광주
3852,7,전용면적 60㎡이하,2016,2567,광주
3853,7,전용면적 60㎡초과 85㎡이하,2016,2748,광주
3854,7,전용면적 85㎡초과 102㎡이하,2016,2754,광주
3855,7,전용면적 102㎡초과,2016,3518,광주
3856,7,전체,2016,2562,대전
3857,7,전용면적 60㎡이하,2016,2648,대전
3858,7,전용면적 60㎡초과 85㎡이하,2016,2547,대전
3859,7,전용면적 85㎡초과 102㎡이하,2016,,대전
3860,7,전용면적 102㎡초과,2016,,대전
3861,7,전체,2016,3069,울산
3862,7,전용면적 60㎡이하,2016,2557,울산
3863,7,전용면적 60㎡초과 85㎡이하,2016,3074,울산
3864,7,전용면적 85㎡초과 102㎡이하,2016,2663,울산
3865,7,전용면적 102㎡초과,2016,2967,울산
3866,7,전체,2016,2687,세종
3867,7,전용면적 60㎡이하,2016,2715,세종
3868,7,전용면적 60㎡초과 85㎡이하,2016,2713,세종
3869,7,전용면적 85㎡초과 102㎡이하,2016,2664,세종
3870,7,전용면적 102㎡초과,2016,2589,세종
3871,7,전체,2016,2101,강원
3872,7,전용면적 60㎡이하,2016,2069,강원
3873,7,전용면적 60㎡초과 85㎡이하,2016,2139,강원
3874,7,전용면적 85㎡초과 102㎡이하,2016,,강원
3875,7,전용면적 102㎡초과,2016,2339,강원
3876,7,전체,2016,2075,충북
3877,7,전용면적 60㎡이하,2016,2044,충북
3878,7,전용면적 60㎡초과 85㎡이하,2016,2150,충북
3879,7,전용면적 85㎡초과 102㎡이하,2016,2276,충북
3880,7,전용면적 102㎡초과,2016,2243,충북
3881,7,전체,2016,2198,충남
3882,7,전용면적 60㎡이하,2016,2299,충남
3883,7,전용면적 60㎡초과 85㎡이하,2016,2188,충남
3884,7,전용면적 85㎡초과 102㎡이하,2016,2614,충남
3885,7,전용면적 102㎡초과,2016,2749,충남
3886,7,전체,2016,1929,전북
3887,7,전용면적 60㎡이하,2016,1924,전북
3888,7,전용면적 60㎡초과 85㎡이하,2016,1936,전북
3889,7,전용면적 85㎡초과 102㎡이하,2016,2290,전북
3890,7,전용면적 102㎡초과,2016,2323,전북
3891,7,전체,2016,1968,전남
3892,7,전용면적 60㎡이하,2016,1989,전남
3893,7,전용면적 60㎡초과 85㎡이하,2016,1965,전남
3894,7,전용면적 85㎡초과 102㎡이하,2016,2364,전남
3895,7,전용면적 102㎡초과,2016,2264,전남
3896,7,전체,2016,2248,경북
3897,7,전용면적 60㎡이하,2016,2114,경북
3898,7,전용면적 60㎡초과 85㎡이하,2016,2265,경북
3899,7,전용면적 85㎡초과 102㎡이하,2016,2675,경북
3900,7,전용면적 102㎡초과,2016,2526,경북
3901,7,전체,2016,2375,경남
3902,7,전용면적 60㎡이하,2016,2432,경남
3903,7,전용면적 60㎡초과 85㎡이하,2016,2370,경남
3904,7,전용면적 85㎡초과 102㎡이하,2016,3052,경남
3905,7,전용면적 102㎡초과,2016,2740,경남
3906,7,전체,2016,2827,제주
3907,7,전용면적 60㎡이하,2016,2853,제주
3908,7,전용면적 60㎡초과 85㎡이하,2016,2730,제주
3909,7,전용면적 85㎡초과 102㎡이하,2016,3107,제주
3910,7,전용면적 102㎡초과,2016,2605,제주
3911,8,전체,2016,6285,서울
3912,8,전용면적 60㎡이하,2016,6592,서울
3913,8,전용면적 60㎡초과 85㎡이하,2016,6424,서울
3914,8,전용면적 85㎡초과 102㎡이하,2016,7270,서울
3915,8,전용면적 102㎡초과,2016,6603,서울
3916,8,전체,2016,3235,인천
3917,8,전용면적 60㎡이하,2016,3007,인천
3918,8,전용면적 60㎡초과 85㎡이하,2016,3289,인천
3919,8,전용면적 85㎡초과 102㎡이하,2016,3454,인천
3920,8,전용면적 102㎡초과,2016,3632,인천
3921,8,전체,2016,3561,경기
3922,8,전용면적 60㎡이하,2016,3788,경기
3923,8,전용면적 60㎡초과 85㎡이하,2016,3552,경기
